"","Election Year","District Number","District","Constituency No","Constituency","Position","Candidate's Name","Sex","Age","Category","Party","Total Votes","Votes Polled (%)","Public Meeting Non-Star","Public Meeting Star","Campaign Material","Media","Vehicle","Campaign Worker","Other Expenditure","Publication of Criminal Case","Own Fund","Party Fund","Another Person Fund","Total_Exp","Total_Fund_Rec","PMSbyTE","PMNSbyTE","CMbyTE","MedbyTE","VehbyTE","CWbyTE","OEbyTE","PoCCbyTE","OFbyTF","PFbyTF","APFbyTF"
"685",2020,9,"Darbhanga","87","Jale",2,"Maskoor Ahmad Usmani","MALE",26,"GENERAL","INC",65580,38.77697033,778804,136620,0,48210,41800,9900,1335000,0,30000,2800000,229592,2350334,3059592,0.0581279086291565,0.331358862187247,0,0.0205119782975526,0.0177847063438643,0.00421216729196786,0.568004377250212,0,0.00980522893248512,0.915154700365277,0.0750400707022374
"686",2020,9,"Darbhanga","87","Jale",3,"Rangnath Thakur","MALE",58,"GENERAL","IND",3086,1.82472904,30000,0,0,0,0,0,0,0,190000,0,370756,30000,560756,0,1,0,0,0,0,0,0,0.338828296085998,0,0.661171703914002
"687",2020,9,"Darbhanga","87","Jale",4,"Aman Kumar Jha","MALE",33,"GENERAL","JAPL",1949,1.152429326,90929,0,10700,0,149000,40000,29500,0,158300,0,192100,320129,350400,0,0.284038621930534,0.0334240259395431,0,0.465437370559993,0.124949629680535,0.0921503518893946,0,0.451769406392694,0,0.548230593607306
"688",2020,9,"Darbhanga","87","Jale",5,"Mahesh Kumar Jha","MALE",45,"GENERAL","IND",1819,1.075561285,83500,0,145000,11500,3e+05,110000,0,0,150000,0,5e+05,650000,650000,0,0.128461538461538,0.223076923076923,0.0176923076923077,0.461538461538462,0.169230769230769,0,0,0.230769230769231,0,0.769230769230769
"689",2020,23,"mujjafarpur","88","gaighat",1,"niranjan roy","MALE",49,"GENERAL","RJD",59778,32.91675799,0,443854,203970,26800,525055,164250,157746,0,95000,0,1150000,1521675,1245000,0.291687778270656,0,0.134043077529696,0.0176121707986265,0.345050684278837,0.107940263196806,0.103666025925378,0,0.0763052208835341,0,0.923694779116466
"690",2020,23,"muzzafarpur","88","gaighat",2,"maheswar yADAV","MALE",70,"GENERAL","JD(U)",52212,28.7476446,25609,0,0,0,0,12800,0,0,38409,0,0,38409,38409,0,0.66674477336041,0,0,0,0.33325522663959,0,0,1,0,0
"691",2020,23,"muzaafarpur","88","gaighat",3,"komal singh","FEMALE",27,"GENERAL","LJP",36851,20.2935642467,33452,107000,214778,0,372652,458100,0,0,0,0,1400000,1185982,1400000,0.0902205935671874,0.0282061616449491,0.181097183599751,0,0.314213875084108,0.386262186104005,0,0,0,0,1
"692",2020,23,"muzzafarpur","88","gaighat",4,"ganesh jha","MALE",67,"GENERAL","IND",3142,1.737643467,0,0,0,0,0,0,0,0,283950,0,0,0,283950,0,0,0,0,0,0,0,0,1,0,0
"693",2020,23,"muzzafarpur","88","gaighat",5,"sudhir kumar jha","MALE",41,"GENERAL","JP",3019,1.12493449,0,0,0,0,0,0,0,0,4125,0,90925,0,95050,0,0,0,0,0,0,0,0,0.0433982114676486,0,0.956601788532351
"694",2020,23,"muzzafarpur","89","orei",1,"ramsurat kumar","MALE",47,"GENERAL","BJP",90479,52.7644434799,444420,247115,0,50000,585199,467725,16333,0,51000,1687115,250000,1810792,1988115,0.136467910174112,0.245428519675369,0,0.0276122271359714,0.323172954154867,0.258298578743445,0.00901981011623643,0,0.0256524396224564,0.848600307326286,0.125747253051257
"695",2020,23,"mzzafarpur","89","oreai",2,"mohhamad afatab alam","MALE",33,"GENERAL","CPI(ML)(L)",42613,24.6934579631,36000,0,132400,54818,437400,10400,150771,0,0,821909,0,821789,821909,0,0.0438068652659016,0.161111915589038,0.0667056872262831,0.532253412980704,0.0126553166323716,0.183466802305701,0,0,1,0
"696",2020,23,"muzzafarpur","89","oreai",3,"akhilash kumar","MALE",34,"GENERAL","IND",10132,5.8935290641,19200,0,432474,12516,402100,70140,122896,0,142326,0,917000,1059326,1059326,0,0.0181247321410029,0.408253927497295,0.0118150597644162,0.379580978848815,0.0662119121026011,0.116013389645869,0,0.134355240973978,0,0.865644759026022
"697",2020,23,"muzzafarpur","89","oreai",5,"vimaldevi","FEMALE",38,"GENERAL","BRCTP",3557,2.05923876325,10600,0,0,0,40300,0,43885,0,94785,0,0,94785,94785,0,0.111832040934747,0,0,0.425172759402859,0,0.462995199662394,0,1,0,0
"698",2020,23,"muzzafarpur","90","minapur",1,"rajiv kumar","MALE",49,"GENERAL","RJD",60018,33.502585,0,31750,0,32000,310072,199000,600745,0,110000,0,1297560,1173567,1407560,0.0270542712942678,0,0,0.0272672970524904,0.264213291614369,0.169568503545175,0.511896636493698,0,0.0781494216942795,0,0.921850578305721
"699",2020,23,"muzzafarpur","90","minapur",2,"manojkumar","MALE",48,"GENERAL","JD(U)",44506,24.848247,94063,108930,169702,139111,218700,199000,232200,0,524976,1e+06,0,1161706,1524976,0.0937672698600162,0.0809697117859424,0.146079989257179,0.119747164945348,0.188257614232861,0.171299795301049,0.199878454617605,0,0.344251975113051,0.655748024886949,0
"700",2020,23,"muzzafarpur","90","minapur",3,"ajaykumar","MALE",46,"GENERAL","LJP",43496,24.283590457,262113,0,0,8588,453708,175000,10000,0,1210000,0,0,909409,1210000,0,0.28822345061463,0,0.00944349572084728,0.49890423340873,0.192432667809533,0.0109961524462591,0,1,0,0
"701",2020,23,"muzzafarpur","90","minapur",4,"ramesh kumar","MALE",37,"GENERAL","IND",4086,2.28419268,0,0,0,0,70365,0,61215,0,132000,0,0,131580,132000,0,0,0,0,0.534769721842225,0,0.465230278157775,0,1,0,0
"702",2020,23,"muzzafarpur","90","minapur",5,"veena yadav","FEMALE",38,"GENERAL","JAPL",3718,2.07385194,211294,121548,180815,0,263150,199000,261707,0,837515,0,4e+05,1237514,1237515,0.0982194948905629,0.170740694650727,0.146111478334791,0,0.212644058976302,0.160806261585728,0.211478011561889,0,0.676771594687741,0,0.323228405312259
"703",2020,23,"muzzafarpur","91","baccha",1,"musafir paswan","MALE",58,"SC","VSIP",77837,42.6182938,207740,580000,225000,331094,427705,146328,1e+05,0,1115468,727900,254597,2017867,2097965,0.287432224224887,0.102950293552548,0.111503880087241,0.164081180771577,0.211958964589837,0.0725161767351367,0.0495572800387736,0,0.531690471480697,0.346955263791341,0.121354264727963
"704",2020,23,"muzzafarpur","91","baccha",2,"ramai ram","MALE",77,"SC","RJD",66569,36.4481953,0,145335,361932,216010,270470,0,0,0,650202,361345,0,993747,1011547,0.146249498111692,0,0.364209401386872,0.217369209668054,0.272171890833381,0,0,0,0.642779821402268,0.357220178597732,0
"705",2020,23,"muaazafarpur","91","baccha",3,"amar azad","MALE",28,"SC","LJP",8232,4.5,147800,0,23975,0,64800,0,8500,0,127575,8500,0,245075,136075,0,0.603080689584821,0.0978271957564011,0,0.264408854432317,0,0.0346832602264613,0,0.937534447914753,0.0624655520852471,0
"706",2020,23,"muzzafarpur","91","baccha",4,"rudal ram","MALE",46,"SC","IND",3398,1.39643567,0,0,0,0,45206,0,1000484,0,7500,0,145690,1045690,153190,0,0,0,0,0.0432307854144154,0,0.956769214585585,0,0.0489588093217573,0,0.951041190678243
"707",2020,23,"muzzafarpur","92","SAKARA",1,"ASHOK KUMAR CHOUDARY","MALE",53,"SC","JD(U)",67265,40.24835783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708",2020,23,"muzzafarpur","92","SAKARA",2,"UMESH KUMAR RAM","MALE",53,"SC","INC",65728,39.328432689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709",2020,23,"muzzafarpur","92","SAKARA",3,"SANJAY PASWAN","MALE",40,"SC","LJP",13528,8.946728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710",2020,23,"muzzafarpur","92","SAKARA",4,"SURESH MAHTO","MALE",32,"SC","IND",3288,1.96458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711",2020,23,"muzzafarpur","93","KURHANI",1,"ANIL KUMAR SAHNI","MALE",58,"GENERAL","RJD",78549,40.226738,584929,123860,110995,10500,302414,15000,0,0,210194,0,937504,1147698,1147698,0.10792037626623,0.509654107613675,0.0967109814602796,0.00914874818985482,0.263496146198739,0.0130696402712212,0,0,0.183143997811271,0,0.816856002188729
"712",2020,23,"muzzafarpur","93","KURHANI",2,"KEDAR PRASAD GUPTA","MALE",56,"GENERAL","BJP",77837,39.86439376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713",2020,23,"muzzafarpur","93","kurhani",3,"rambabusingh","MALE",48,"GENERAL","RLSP",10041,5.1424679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714",2020,23,"MUZAFFARPUR","97","Paroo",1,"ASHOK KUMAR SINGH","MALE",46,"GENERAL","BJP",77392,40.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715",2020,23,"MUZAFFARPUR","97","Paroo",2,"SHANKAR PRASAD","MALE",53,"GENERAL","IND",62694,33.15,0,0,356509,9900,407189,62425,57726,0,576000,0,418522,893749,994522,0,0,0.398891635123508,0.011076935470697,0.45559659367451,0.069846231995784,0.0645886037355007,0,0.579172708094944,0,0.420827291905056
"716",2020,23,"MUZAFFARPUR","97","Paroo",3,"ANUNAY SINHA","MALE",52,"GENERAL","INC",13861,7.33,2007224,374798,0,0,329628,178000,10000,0,10000,2800000,110000,2899650,2920000,0.129256289552187,0.692229751866605,0,0,0.113678547410894,0.0613867190867863,0.00344869208352732,0,0.00342465753424658,0.958904109589041,0.0376712328767123
"717",2020,23,"MUZAFFARPUR","97","Paroo",4,"MADAN CHAUDHARY","MALE",52,"GENERAL","RLSP",7281,3.85,369195,108940,22638,37128,37128,179950,227021,0,167000,0,1131501,982000,1298501,0.110936863543788,0.375962321792261,0.0230529531568228,0.0378085539714868,0.0378085539714868,0.183248472505092,0.231182281059063,0,0.128609835494928,0,0.871390164505072
"718",2020,23,"MUZAFFARPUR","97","Paroo",5,"DEEPAK TIWARI","MALE",39,"GENERAL","RJBP",6010,3.18,0,0,0,0,42250,0,40900,0,10000,0,73150,83150,83150,0,0,0,0,0.508117859290439,0,0.491882140709561,0,0.120264582080577,0,0.879735417919423
"719",2020,12,"Gopalganj","99","Baikunthpur",3,"Manjit Kr Singh","MALE",44,"GENERAL","IND",43354,23.66536387,150119,0,264469,265442,1225573,0,0,0,31500,0,1861001,1905603,1892501,0,0.0787776887420937,0.13878494103966,0.139295540571672,0.643141829646574,0,0,0,0.016644641138895,0,0.983355358861105
"720",2020,12,"Gopalganj","99","Baikunthpur",4,"Rajendra Prasad","MALE",41,"GENERAL","IND",2010,1.097185528,0,0,0,16000,0,0,39000,0,25000,0,30000,55000,55000,0,0,0,0.290909090909091,0,0,0.709090909090909,0,0.454545454545455,0,0.545454545454545
"721",2020,12,"Gopalganj","99","Baikunthpur",5,"Madan Ray","MALE",43,"GENERAL","IND",1637,0.8935784624,0,0,3500,0,16800,50750,62110,0,22660,0,110500,133160,133160,0,0,0.0262841694202463,0,0.126164013217182,0.381120456593572,0.466431360769,0,0.170171222589366,0,0.829828777410634
"722",2020,12,"Gopalganj","100","Barauli",3,"RUDAL MAHATO","MALE",45,"GENERAL","IND",5037,2.860858996,0,0,0,0,29148,3700,18100,0,30948,0,20000,50948,50948,0,0,0,0,0.57211274240402,0.0726230666561985,0.355264190939782,0,0.607442882939468,0,0.392557117060532
"723",2020,12,"Gopalganj","100","Barauli",4,"RAMESH KUMAR PRASAD","MALE",34,"GENERAL","IND",4927,2.798382425,284715,0,72219,0,461971,0,0,0,826275,0,666000,818905,1492275,0,0.347677691551523,0.0881897167559119,0,0.564132591692565,0,0,0,0.553701563049706,0,0.446298436950294
"724",2020,12,"Gopalganj","100","Barauli",5,"SHAH ALAM","MALE",39,"GENERAL","BSP",4856,2.758056638,287380,0,0,0,0,0,0,0,287380,0,3e+05,287380,587380,0,1,0,0,0,0,0,0,0.489257380230856,0,0.510742619769144
"725",2020,12,"Gopalganj","101","Gopalganj",3,"Asif Ghafoor","MALE",44,"GENERAL","INC",36460,20.384430454764,1002650,0,39900,0,884186.25,241000,10000,0,0,2800000,0,2177736.25,2800000,0,0.46040928969245,0.0183217779471688,0,0.406011632492227,0.110665375570618,0.00459192429753603,0,0,1,0
"726",2020,12,"Gopalganj","101","Gopalganj",5,"Lalan Prasad Bind","MALE",52,"GENERAL","IND",2418,1.35188022050519,47245,0,0,0,1300,0,12000,0,28690,0,31855,60545,60545,0,0.780328681146255,0,0,0.0214716326699149,0,0.19819968618383,0,0.473862416384507,0,0.526137583615493
"727",2020,12,"Gopalganj","102","Kuchaikote",3,"SUNITA DEVI","FEMALE",32,"GENERAL","RLSP",33533,18.5747521187614,30719.6,114571,317000,65000,655800,0,10000,0,1193090.6,0,0,1193090.6,1193090.6,0.096028750876086,0.0257479188923289,0.265696502847311,0.0544803554734234,0.549664878761093,0,0.00838159314975744,0,1,0,0
"728",2020,12,"Gopalganj","102","Kuchaikote",5,"RAVI PANDEY","MALE",35,"GENERAL","LJP",2226,1.23303606048856,268393,116015.6,138500,0,334347,0,10000,0,572740,0,559000,867255.6,1131740,0.133773249777805,0.309473931330049,0.159699170579008,0,0.385523022278553,0,0.0115306260345854,0,0.506070298831887,0,0.493929701168113
"729",2020,12,"Gopalganj","103","Bhorey",1,"Sunil Kumar","MALE",60,"SC","JD(U)",74067,40.5045362324388,0,198709,3608,0,476411,0,150913,0,40000,1e+06,275000,829641,1315000,0.23951202990209,0,0.00434886896862619,0,0.574237531655258,0,0.181901569474025,0,0.0304182509505703,0.760456273764259,0.209125475285171
"730",2020,12,"Gopalganj","103","Bhorey",3,"Pushpa Devi","FEMALE",40,"SC","LJP",4520,2.47182285998655,42275,11010,71600,25000,341172,0,18072,0,509128,0,0,509129,509128,0.0216251676883462,0.0830339658514836,0.140632334830662,0.0491034688654545,0.670109147190594,0,0.0354959155734598,0,1,0,0
"731",2020,12,"Gopalganj","103","Bhorey",4,"Manoj Kumar Baitha","MALE",43,"SC","JAPL",4328,2.36682507478358,76143,0,66475,0,221019,0,39369,0,403276,0,0,403006,403276,0,0.188937633682873,0.164947916408192,0,0.548426078023652,0,0.0976883718852821,0,1,0,0
"732",2020,12,"Gopalganj","103","Bhorey",5,"Ajay Kumar Bharti","MALE",25,"SC","BJNP",3686,2.01573873051115,0,0,180,0,45235,0,5100,0,50515,0,0,50515,50515,0,0,0.00356329803028803,0,0.895476591111551,0,0.100960110858161,0,1,0,0
"733",2020,12,"Gopalganj","104","Hathua",2,"Ramsewak Singh","MALE",48,"GENERAL","JD(U)",56204,32.2946533743213,99180,132894,67011,0,723045,0,0,0,1051000,1e+06,0,1022130,2051000,0.130016729770186,0.0970326670775733,0.0655601537964838,0,0.707390449355757,0,0,0,0.512432959531936,0.487567040468064,0
"734",2020,12,"Gopalganj","104","Hathua",3,"Ram Darshan Prasad","THIRD",42,"GENERAL","LJP",9894,5.6850633,0,67438,0,16550,346000,0,58842,0,580000,0,0,488830,580000,0.137957981302293,0,0,0.0338563508786286,0.707812531964077,0,0.120373135855001,0,1,0,0
"735",2020,12,"Gopalganj","104","Hathua",4,"Shreeram Bhagat","MALE",52,"GENERAL","IND",4135,2.37595885885023,0,0,12639,0,44200,0,25000,0,85000,0,0,81839,85000,0,0,0.154437370935617,0,0.540084800645169,0,0.305477828419213,0,1,0,0
"736",2020,12,"Gopalganj","104","Hathua",5,"Surendra Ram","MALE",33,"SC","BSP",3392,1.94903324044014,0,0,1400,0,11200,0,17484,0,45000,0,0,30084,45000,0,0,0.0465363648451004,0,0.372290918760803,0,0.581172716394097,0,1,0,0
"737",2020,35,"siwan","105","siwan",3,"vinnod kumar shrivastav","MALE",49,"GENERAL","IND",2582,1.5231331,0,0,16500,0,46150,0,21700,0,0,0,0,84350,0,0,0,0.19561351511559,0,0.547125074096029,0,0.257261410788382,0,0,0,0
"738",2020,35,"siwan","105","siwan",4,"rajan kumar","MALE",52,"GENERAL","IND",2346,1.385667,0,0,15215,0,35310,0,20533,0,71058,0,0,71058,71058,0,0,0.214120859016578,0,0.496918010639196,0,0.288961130344226,0,1,0,0
"739",2020,35,"siwan","105","siwan",5,"abdul rizwan ansari","MALE",43,"GENERAL","RLSP",2338,1.379196432,53520,30150,183355,0,301030,0,0,0,0,0,0,568055,0,0.0530758465289453,0.0942162290623267,0.322776843791534,0,0.529931080617194,0,0,0,0,0,0
"740",2020,35,"siwan","106","zeradei",1,"amarjit kushwah","MALE",49,"GENERAL","CPI(ML)(L)",69442,48.1085,63635,187995,80925,0,712030,6015,19859,0,0,838600,0,1070459,838600,0.175620925229271,0.0594464617514543,0.0755984115225338,0,0.665163261740991,0.00561908489722633,0.0185518548585233,0,0,1,0
"741",2020,35,"siwan","106","zeradei",4,"ugam pathak","FEMALE",37,"GENERAL","IND",4943,3.42,0,5250,37776,111960,0,35013,0,0,0,0,0,189999,0,0.0276317243774967,0,0.198822099063679,0.589266259296102,0,0.184279917262722,0,0,0,0,0
"742",2020,35,"siwan","106","zeradei",5,"shri nivas yadav","MALE",40,"GENERAL","IND",4816,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743",2020,35,"siwan","107","darauli",5,"kumar shashi ranjan","MALE",29,"SC","TPLRSP",2521,1.57,0,0,22900,0,79839,6005,19010,0,31000,0,125005,127754,156005,0,0,0.17925074753041,0,0.624943250309188,0.0470043990794809,0.148801603080921,0,0.198711579757059,0,0.801288420242941
"744",2020,35,"siwan","108","raghunathpur",3,"rajeshwar chauhan","MALE",55,"GENERAL","JD(U)",26162,16.47,329679,232921,0,22980,35020,243889,0,0,0,1e+06,1e+05,864489,1100000,0.269431999713125,0.381357079153118,0,0.0265821774481804,0.0405094801668963,0.28211926351868,0,0,0,0.909090909090909,0.0909090909090909
"745",2020,35,"siwan","109","dharodha",3,"rohit kumar alias bhola singh","MALE",42,"GENERAL","IND",10299,6.34587,33060,0,131946,70625,538654,0,113875,0,551000,0,526000,888160,1077000,0,0.0372230228787606,0.148561070077464,0.0795183300306251,0.606483066114214,0,0.128214510898937,0,0.511606313834726,0,0.488393686165274
"746",2020,35,"siwan","109","dharodha",4,"laichi bansafor","MALE",72,"SC","IND",3676,2.25,0,0,28000,0,96659,0,7000,0,101659,0,30000,131659,131659,0,0,0.212670611200146,0,0.734161735999818,0,0.0531676528000365,0,0.772138630856987,0,0.227861369143013
"747",2020,35,"siwan","109","dharodha",5,"sailendra kumar yadav","MALE",46,"GENERAL","JAPL",3453,2.11,17320,121385,11950,433034,688900,0,13850,0,92500,0,1621625,1286439,1714125,0.0943573694516413,0.0134635221724466,0.00928920842729426,0.336614483858154,0.53550926239021,0,0.0107661537002532,0,0.053963392401371,0,0.946036607598629
"748",2020,35,"siwan","110","barhariya",1,"baccha pandey","MALE",46,"GENERAL","RJD",71793,41.45629,0,137000,123961,81562,387630,230570,0,0,307100,153523,445000,960723,905623,0.142600937002653,0,0.129028866801357,0.0848964790059153,0.403477381097361,0.239996336092714,0,0,0.339103578420601,0.169521975479863,0.491374446099536
"749",2020,35,"siwan","110","barhariya",3,"veer bhadur singh","MALE",42,"GENERAL","LJP",5065,2.9377986,25520,46330,26600,9552,315180,0,50150,0,3000,150000,100450,473332,253450,0.0978805574100209,0.0539156448328023,0.0561973414009617,0.0201803385361649,0.665875115141169,0,0.105951002678881,0,0.0118366541724206,0.59183270862103,0.39633063720655
"750",2020,35,"siwan","110","barhariya",4,"vandana devi","FEMALE",26,"GENERAL","RLSP",4837,2.804329986,0,56430,31000,0,92400,18500,20460,0,105000,0,170000,218790,275000,0.257918552036199,0,0.141688376982495,0,0.422322775263952,0.0845559669089081,0.0935143288084465,0,0.381818181818182,0,0.618181818181818
"751",2020,35,"siwan","111","gariakothi",1,"devesh kant","MALE",52,"GENERAL","BJP",87368,45.6634789,602307,18120,138753,207250,755738,56760,10000,0,0,1500000,211000,1788928,1711000,0.0101289710933028,0.336685992952204,0.0775620930523755,0.115851504364625,0.422452999785346,0.0317284988551803,0.00558993989696623,0,0,0.876680303915839,0.123319696084161
"752",2020,35,"siwan","111","gariakothi",2,"nutan devi","FEMALE",43,"GENERAL","RJD",75477,39.116387,189800,45600,15000,50124,574133,8400,11810,0,623795,0,400754,894867,1024549,0.0509572930949515,0.212098557662759,0.0167622674654446,0.0560127929625296,0.641584727115873,0.00938686978064897,0.0131974919177934,0,0.608848381092559,0,0.391151618907441
"753",2020,31,"Saran","113","Ekma",1,"SRIKANT YADAV","MALE",50,"GENERAL","RJD",53875,35.05273363,20368,80998,70980,58368,526103,232500,403359,0,480051,0,1e+06,1392676,1480051,0.0581599740355977,0.0146250814977784,0.050966628275349,0.0419106813070664,0.377764103064891,0.166944788306828,0.28962874351249,0,0.324347606940572,0,0.675652393059428
"754",2020,31,"Saran","113","Ekma",2,"SITA DEVI","FEMALE",53,"GENERAL","JD(U)",39948,25.99139866,298719,17540,24884,50625,564300,3600,0,0,311100,1e+06,412000,959668,1723100,0.0182771541824881,0.311273273673812,0.0259298007227499,0.0527526186139373,0.588015855483355,0.00375129732365776,0,0,0.180546689106842,0.580349370320933,0.239103940572224
"755",2020,31,"Saran","113","Ekma",3,"KAMESHWAR KU SINGH","MALE",54,"GENERAL","LJP",29992,19.51371855,249390,21585,16150,0,272300,0,65918,0,90000,0,558000,625343,648000,0.0345170570390969,0.398805135741505,0.0258258267862597,0,0.435441029962756,0,0.105410950470382,0,0.138888888888889,0,0.861111111111111
"756",2020,31,"Saran","113","Ekma",4,"RANJEET SINGH","MALE",49,"GENERAL","IND",10998,7.15563739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757",2020,31,"Saran","113","Ekma",5,"RAHULKUMAR SAH","MALE",26,"GENERAL","IND",3179,2.06835527,15490,0,43931,0,201600,0,3733,0,60000,0,303200,264754,363200,0,0.0585071424794337,0.165931392915688,0,0.761461583205542,0,0.0140998813993367,0,0.165198237885463,0,0.834801762114537
"758",2020,31,"Saran","114","Manjhi",3,"MADHAVI KUMARI","FEMALE",35,"GENERAL","JD(U)",29155,18.46071044,44460,0,56605,150650,405650,861825.24,51000,0,601000,1e+06,72001,1570190.24,1673001,0,0.0283150403482319,0.0360497719053457,0.0959437883144656,0.258344492066133,0.54886676661549,0.0324801407503335,0,0.359234692627201,0.597728273922132,0.0430370334506674
"759",2020,31,"Saran","114","Manjhi",5,"VIJAY PRATAP SINGH","MALE",48,"GENERAL","IND",7374,4.669157222,0,0,54812,0,159852,0,32585,0,50000,0,405000,247249,455000,0,0,0.221687448685333,0,0.64652233173845,0,0.131790219576217,0,0.10989010989011,0,0.89010989010989
"760",2020,31,"Saran","115","Baniapur",5,"PUSHPA KUMARI","FEMALE",26,"GENERAL","IND",2395,1.423079437,70920,0,0,0,103080,7000,0,0,20000,0,2e+05,181000,220000,0,0.391823204419889,0,0,0.569502762430939,0.0386740331491713,0,0,0.0909090909090909,0,0.909090909090909
"761",2020,31,"Saran","116","Taraiya",2,"Sipahi Lal Mahto","MALE",69,"GENERAL","RJD",42123,25.34705298,195700,305673,59400,0,353400,0,38765,0,35000,0,697000,952938,732000,0.32076903219307,0.205364882080471,0.0623335411118037,0,0.370853088028812,0,0.0406794565858429,0,0.0478142076502732,0,0.952185792349727
"762",2020,31,"Saran","116","Taraiya",4,"SHAILENDRA PRATAP","MALE",49,"GENERAL","IND",13995,8.421337666,0,0,0,0,563652,115440,656212.32,0,202000,0,1235201,1335304.32,1437201,0,0,0,0,0.422115012703621,0.0864522028955916,0.491432784400787,0,0.140550973732971,0,0.859449026267029
"763",2020,31,"Saran","116","Taraiya",5,"Saroj Kumar Giri","MALE",37,"GENERAL","IND",11550,6.950085748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764",2020,31,"Saran","117","Marhaura",3,"VINAY KUMAR","MALE",33,"GENERAL","LJP",6550,4.318757253,162747,0,74920,59921,447160,175350,64580,0,1e+05,0,885444,984678,985444,0,0.165279411137448,0.0760857864195199,0.0608533957293653,0.454117995933696,0.178078519069178,0.0655848917107928,0,0.101477100677461,0,0.898522899322539
